"GeneSymbol","uniprot_id","log2FoldChange","Target_importance","Target","protein","Degree","Betweenness","Eigenvector","MCC","EPC","Score","Degree_Shifted","Betweenness_Shifted","Eigenvector_Shifted","MCC_Shifted","EPC_Shifted","Adjusted_logFC"
"LGALS8","O00214",-1.28203162463537,0.228260190880751,"O00214","9606.ENSP00000435460",3,209.977028336822,0.0379808546761553,3,1904.95405667364,41.7294651353113,0.249765559675005,0.0356479010769005,0.500846339977079,0.427956572003405,0.126022763733089,-1.13226835363149
"LGI1","O95970",-5.6988137669528,0.300947115429279,"O95970","9606.ENSP00000360472",4,957.293686999447,0.000423263279263291,3,3399.58737399889,182.748199311804,0.369648339512507,0.126929808847084,0.0154700515100182,0.427956572003405,0.217102423788854,-2.38721883516212
"LGR4","Q8N537",2.85126597871765,0.101939083016192,"Q8N537","9606.ENSP00000368516",2,162.091132693901,0.000125374792194097,2,1809.1822653878,31.9925258381865,0.129882779837503,0.0297988197552128,0.0116202836507651,0.01,0.120186641861501,1.68856921052045
"LHFPL6","Q53FC0",2.6343400225708,0.0117295364826017,"Q53FC0","9606.ENSP00000368908",1,0,0.00199014041940871,2,1485,0.82993347871793,0.01,0.01,0.0357196197725506,0.01,0.100431689134722,1.62306500873218
"LHX4","Q8NHE0",-1.15387792037837,0.0113315789453841,"Q8NHE0","9606.ENSP00000263726",1,0,0.00153101894696419,2,1485,0.829902685440773,0.01,0.01,0.0297861541811151,0.01,0.100431689134722,-1.07418709747342
"LHX6","Q5T7S7",-2.39296848598564,0.229000915718983,"Q5T7S7","9606.ENSP00000377854",3,1816.72714558304,0.00130455021123493,2,5118.45429116608,343.335847265031,0.249765559675005,0.231906360341908,0.0268593809160118,0.01,0.321846385188599,-1.54692226242486
"LIFR","P42702",2.45669822836035,0.936509807740114,"P42702","9606.ENSP00000398368",10,1181.43796351047,0.102941485920501,6,3847.87592702094,229.272128795646,1.08894501853752,0.154308185788806,1.34036636554686,1.68182628801362,0.244420140142994,1.56738579435962
"LIG4","P49917",1.14481291827361,0.657792113618855,"P49917","9606.ENSP00000484288",8,259.732975604394,0.0140285148766606,5,2004.46595120879,54.7634750729496,0.849179458862517,0.0417254021426797,0.191297794408135,1.26386971601022,0.132086799253176,1.06995930683069
"LIMA1","Q2TAN7",1.3413450613124,0.0158405602568405,"Q2TAN7","9606.ENSP00000378400",1,0,0.00673300645903595,2,1485,0.830251582743208,0.01,0.01,0.0970141445114624,0.01,0.100431689134722,1.15816452255817
"LIMS2","PINCH2",3.44272677266315,0.01,"PINCH2","9606.ENSP00000326888",1,0,0,2,1,0.7556,0.01,0.01,0.01,0.01,0.01,1.85545864213222
"LIN28A","Q9H9Z2",1.16207433285668,0.218784309707411,"Q9H9Z2","9606.ENSP00000363314",3,24.8824625129772,0.0319436545729356,3,1534.76492502595,6.98310832384829,0.249765559675005,0.0130392988325315,0.422824462911868,0.427956572003405,0.103464253979574,1.07799551615797
"LIPA","P38571",2.77415558240091,0.308910817882781,"P38571","9606.ENSP00000337354",4,1237.00708142719,0.00221354957879195,3,3959.01416285438,235.256117788282,0.369648339512507,0.161095743697152,0.0386068525411556,0.427956572003405,0.251192659276331,1.66557965357437
"LIPG","Q6P9C8",8.02745142691895,0.337570186861647,"Q6P9C8","9606.ENSP00000261292",4,2326.71558920181,0.00149713332178163,4,6138.43117840362,439.826440817695,0.369648339512507,0.294199522864976,0.0293482326219371,0.84591314400681,0.38400152857894,2.83327574141998
"LIPH","Q8TEC7",3.29411103531407,0.0989400141186272,"Q8TEC7","9606.ENSP00000296252",2,35.7869375082095,5.64831187992556e-06,2,1556.57387501642,8.28269428787336,0.129882779837503,0.0143712392747242,0.0100729960722831,0.01,0.104793243323167,1.81496860449818
"LMNB2","O75292",1.22023925312554,0.498912347047507,"O75292","9606.ENSP00000327054",5,4444.78849714853,0.0349309093424555,3,10374.5769942971,838.158009500812,0.48953111935001,0.552914130110203,0.461430310060391,0.427956572003405,0.642142917765078,1.10464440121043
"LMO4","O00158",1.28011664047425,0.0103959383879807,"O00158","9606.ENSP00000359575",1,0,0.000451575463125783,2,1485,0.829830287166312,0.01,0.01,0.0158359445881007,0.01,0.100431689134722,1.13142239701813
"LMX1B","O60663",-2.14281740680192,0.594680050329133,"O60663","9606.ENSP00000347684",7,2137.05490408977,0.00314405582321853,3,5759.10980817953,406.418067467556,0.729296679025015,0.271033186392552,0.0506322687224652,0.427956572003405,0.360886520334829,-1.46383653691316
"LPAR6","O15133",1.21608329838082,0.11327482872428,"O15133","9606.ENSP00000367691",2,658.825998099777,6.65465209447637e-05,2,2802.65199619956,125.239590826565,0.129882779837503,0.0904731077489499,0.0108600153030378,0.01,0.180726497563337,1.10276166889352
"LPCAT1","PFAAP3",1.11809946547095,0.652676253265757,"PFAAP3","9606.ENSP00000283415",8,173.893999773837,0.00543472183045655,6,1832.78799954767,38.6594961443379,0.849179458862517,0.0312404953979618,0.0802357369790281,1.68182628801362,0.121625123272109,1.05740222501702
"LPCAT2","Q6MZJ6",4.38266058463602,0.563066002128273,"Q6MZJ6","9606.ENSP00000262134",7,149.086526921358,0.0043602415313088,6,1783.17305384272,33.2675952750768,0.729296679025015,0.0282103562692773,0.0663496692032742,1.68182628801362,0.118601697836511,2.09348049540377
"LPCAT3","Q6P1A2",1.2246481875049,0.564445419324747,"Q6P1A2","9606.ENSP00000261407",7,284.925221946425,0.00235923195954217,6,2054.85044389285,58.7671008974705,0.729296679025015,0.0448025399000961,0.0404895817214255,1.68182628801362,0.135157119185532,1.10663823696134
"LPCAT4","O43412",2.6787509324047,0.559828746114942,"O43412","9606.ENSP00000317300",7,26.5793296311608,0.00386530317293233,6,1538.15865926233,10.2705110042453,0.729296679025015,0.0132465647431529,0.059953323365489,1.68182628801362,0.103671060663853,1.63668901517811
"LPIN1","Q14693",1.32274111875116,1.24619722420839,"Q14693","9606.ENSP00000397908",12,9951.6657124522,0.0249811675059706,6,21388.3314249044,1877.08399302843,1.32871057821253,1.22555838638658,0.332844621144298,1.68182628801362,1.31329683749206,1.15010482946171
"LRAT","O95237",3.59299952625331,0.726780425180046,"O95237","9606.ENSP00000337224",8,4166.42070012731,0.000225940466412645,3,9817.84140025463,788.105388981726,0.849179458862517,0.518912554901973,0.0129199461659558,0.427956572003405,0.608216677757882,1.89552091158428
"LRIG1","Q6IQ51",-2.69400304587967,0.34776377681956,"Q6IQ51","9606.ENSP00000273261",4,42.1119216383533,0.0786385985072745,3,1569.22384327671,10.9555242207536,0.369648339512507,0.0151438122012382,1.02628751083518,0.427956572003405,0.105564104507317,-1.64134184309048
"LRIG3","Q6UXL7",1.97826971706227,0.298832271708243,"Q6UXL7","9606.ENSP00000326759",3,2966,0.0465127754202412,3,7417,559.090669611848,0.249765559675005,0.372285699519765,0.611108789464248,0.427956572003405,0.461914694489959,1.40650976429681
"LRP1","Q07954",2.614634092225,1.37184741869457,"Q07954","9606.ENSP00000243077",14,4094.07971097979,0.131473731008376,4,9673.15942195957,778.954451288264,1.56847613788753,0.510076376258257,1.7091034093055,0.84591314400681,0.599400076892265,1.61698302162546
"LRP2","O00711",3.03458237273699,0.608268916812104,"O00711","9606.ENSP00000496870",7,1394.89316103086,0.0384489169447799,3,4274.78632206171,267.101832957572,0.729296679025015,0.180380932096898,0.50689535212793,0.427956572003405,0.270435118669078,1.74200527345269
"LRP4","O75096",2.4594488957838,0.01,"O75096","9606.ENSP00000367888",1,0,0,2,1,0.7556,0.01,0.01,0.01,0.01,0.01,1.56826301868781
"LRP8","O14968",3.77486789100556,0.202994799882413,"O14968","9606.ENSP00000303634",3,213.260631736243,0.00874546955441773,3,1911.52126347249,42.3439023481706,0.249765559675005,0.0360489808322967,0.123022251836315,0.427956572003405,0.126422954840715,1.94290192521536
"LRRC3","Q0VDJ2",1.67950471271529,0.0141772567143075,"Q0VDJ2","9606.ENSP00000291592",1,0,0.00481406209901887,2,1485,0.830122879144981,0.01,0.01,0.0722146284456647,0.01,0.100431689134722,1.29595706437956
"LRRC47","Q8N1G4",1.13477915948635,0.3973401318075,"Q8N1G4","9606.ENSP00000367498",5,1102.75610759204,0.00117032324922709,4,3690.51221518409,210.799715010759,0.48953111935001,0.144697494213984,0.0251246960704612,0.84591314400681,0.234830742386986,1.06526013700239
"LRRK2","Q5S007",2.74830150418066,1.28311561059777,"Q5S007","9606.ENSP00000298910",14,2248.42154281728,0.0630298804074874,7,5981.84308563455,432.513779431738,1.56847613788753,0.284636200760238,0.82456792826285,2.09978286001703,0.37445939533939,1.65780020031989
"LRRTM3","Q2NKX7",9.19051447697262,0.01093590582728,"Q2NKX7","9606.ENSP00000355187",1,0,0.00107453299657659,2,1485,0.82987206892808,0.01,0.01,0.0238867488120363,0.01,0.100431689134722,3.03158613220417
"LRRTM4","Q4FZ98",-3.49526287247564,0.102703206481366,"Q4FZ98","9606.ENSP00000387228",2,0,0.000331877650034338,3,1485,1.57508225903399,0.129882779837503,0.01,0.0142890274910485,0.427956572003405,0.100431689134722,-1.86956221412277
"LSS","P48449",1.25613552724613,1.28651896329866,"P48449","9606.ENSP00000380837",14,3856.78755461286,0.00953558552249956,10,9198.57510922572,734.463529303648,1.56847613788753,0.481092035442362,0.133233331455171,3.35365257602724,0.570479954899433,1.12077452114425
"LTBP2","Q14767",2.14544844132708,0.332056392359991,"Q14767","9606.ENSP00000261978",4,2084.55999817699,0.0114635840663145,2,5654.11999635398,394.349081720369,0.369648339512507,0.264621131871366,0.158149859447545,0.01,0.354488672608871,1.46473493893164
"LTBP3","O15107",1.78165107010235,0.227624430603426,"O15107","9606.ENSP00000301873",3,992.066059771983,0.0165639920997555,3,3469.13211954396,188.541781687347,0.249765559675005,0.131177122870637,0.224065085340973,0.427956572003405,0.221340327299693,1.33478502767388
"LZTFL1","Q8TC61",-1.50196419656987,0.0100000030468898,"Q8TC61","9606.ENSP00000296135",1,0,0,2,2,0.75565,0.01,0.01,0.01,0.01,0.0100609377959129,-1.22554648894682
"LZTR1","Q14776",1.29974871435537,0.795627429602379,"Q14776","9606.ENSP00000496779",7,9443.57031898248,0.0218982900549712,7,20372.140637965,1778.03955899771,0.729296679025015,1.16349645279051,0.293002992346752,2.09978286001703,1.251372410709,1.14006522372861
"MAD2L1","Q13257",1.13377926108879,2.99355873795893,"Q13257","9606.ENSP00000296509",31,10843.0719622138,0.0611253880882,11,23171.1439244277,2058.43707842656,3.60648339512507,1.33444029358523,0.799955183436347,3.77160914803065,1.42193750173896,1.06479071234153
"MAGEA1","O00346",-5.97270735877504,0.409519499591447,"O00346","9606.ENSP00000349085",5,1862.66033760128,8.66906221042678e-05,3,5210.32067520254,353.438574388852,0.48953111935001,0.237516926289818,0.0111203479998814,0.427956572003405,0.327444520150267,-2.44391230586841
"MAGEA11","P43364",-3.64915988313713,0.0206856824582058,"P43364","9606.ENSP00000347358",1,0,0.0123227979096957,2,1485,0.830626490055803,0.01,0.01,0.1692539268488,0.01,0.100431689134722,-1.91027743616919
"MAGEA12","P43365",-7.21236407162998,0.282965173839326,"P43365","9606.ENSP00000377447",4,0.9,8.92389726146297e-06,4,1486.8,3.22423859852579,0.369648339512507,0.0101099316013378,0.0101153281659001,0.84591314400681,0.100541377167365,-2.68558449348182
"MAGEA2","P43356",-4.89266390394508,0.194831195524227,"P43356","9606.ENSP00000485541",3,0,5.34655962825105e-06,4,1485,2.32032035859375,0.249765559675005,0.01,0.0100690963709841,0.84591314400681,0.100431689134722,-2.21193668624242
"MAGEA3","P43357",-9.11391906259331,0.652804154148156,"P43357","9606.ENSP00000473093",7,4600.63477416449,8.7082074409714e-05,4,10686.2695483289,868.891365646753,0.729296679025015,0.571950164326749,0.0111254069416309,0.84591314400681,0.661136775010239,-3.01892680643193
"MAGI1","O00309",-1.78419564187665,0.530914222113016,"O00309","9606.ENSP00000385450",6,3308.96012697684,0.00519926010400046,2,8102.92025395368,625.662993750467,0.609413899187512,0.414176983912614,0.0771927426172341,0.01,0.503713162937903,-1.33573786420714
"MAK","P20794",-2.45711628148471,0.491641313104762,"P20794","9606.ENSP00000346484",6,0,0.0225912933142175,7,1485,4.55761519804258,0.609413899187512,0.01,0.301959033918054,2.09978286001703,0.100431689134722,-1.56751914868199
"MAN2B1","O00754",1.03379717156986,0.01,"O00754","9606.ENSP00000395473",1,0,0,2,1,0.7556,0.01,0.01,0.01,0.01,0.01,1.01675816769272
"MANBA","O00462",1.10804728720107,0.01,"O00462","9606.ENSP00000495247",1,0,0,2,1,0.7556,0.01,0.01,0.01,0.01,0.01,1.05263825087305
"MANF","P55145",-2.86461119031185,0.685826314170368,"P55145","9606.ENSP00000499582",8,625.429822483081,0.0267765220181391,7,2735.85964496616,123.433522177856,0.849179458862517,0.0863938910110606,0.356046921323512,2.09978286001703,0.176656318895335,-1.69251623044267
"MAP1A","O95643",6.29898137837765,0.284087716376789,"O95643","9606.ENSP00000300231",4,24.5084395762067,0.00564141731131303,3,1534.01687915241,7.64610264710459,0.369648339512507,0.0129936133432245,0.0829069701867395,0.427956572003405,0.103418669712799,2.50977715711528
"MAP1LC3B2","NA",1.53021708720485,0.0109674251368262,NA,"9606.ENSP00000450524",1,0,0.00111089665464536,2,1485,0.829874507838627,0.01,0.01,0.0243566952791031,0.01,0.100431689134722,1.23701943687432
"MAP2","P11137",1.31281250165365,0.209746274821356,"P11137","9606.ENSP00000353508",3,437.23120826939,0.0155731876262924,2,2359.46241653877,84.377826910024,0.249765559675005,0.0634061409776629,0.211260403782881,0.01,0.153719501407251,1.14578030252472
"MAP2K3","P46734",1.28865629312743,0.665700968512693,"P46734","9606.ENSP00000345083",7,3925.36813972646,0.037786174708593,3,9335.73627945292,742.122551508189,0.729296679025015,0.489468894933715,0.498330389497303,0.427956572003405,0.57883825429791,1.13518998107252
"MAP3K4","Q5VTT8",1.03199374298621,0.100487693860913,"Q5VTT8","9606.ENSP00000375986",2,6.85154616487281,0.00255643319852858,2,1498.70309232975,2.85111370604455,0.129882779837503,0.0108368904906045,0.0430381159032063,0.01,0.101266725378488,1.01587092831039
"MAP3K5","Q5THN3",2.98501311505517,1.13970709877644,"Q5THN3","9606.ENSP00000351908",12,3965.03404937979,0.0703721125423686,4,9415.0680987596,753.255961607164,1.32871057821253,0.494313936007838,0.919455413060055,0.84591314400681,0.583672560512219,1.72771904980387
"MAPK13","O14739",-1.22503100784305,1.76917647362531,"O14739","9606.ENSP00000211287",17,10484.2320675753,0.110955276637321,5,22453.4641351505,1980.72767549564,1.92812447740004,1.29060935553913,1.44393275119649,1.26386971601022,1.37820367720919,-1.10681118888591
"MAPK4","P31152",4.02746175631232,0.0101143200262573,"P31152","9606.ENSP00000383234",1,0,0.000126673872353429,2,1485,0.829808496016619,0.01,0.01,0.0116370723393552,0.01,0.100431689134722,2.00685369579158
"MAPK6","Q16659",-1.06150561764881,0.256789033108994,"Q16659","9606.ENSP00000261845",3,2967,0.00294304945951938,2,7419,559.265177390327,0.249765559675005,0.372407845743474,0.0480345589348608,0.01,0.462036570081785,-1.03029394720575
"MAPRE3","O00265",1.47683957573354,0.01,"O00265","9606.ENSP00000233121",1,0,0,2,1,0.7556,0.01,0.01,0.01,0.01,0.01,1.21525288550719
"MAPT","P10636",-3.45716699421246,2.47279617557882,"P10636","9606.ENSP00000340820",23,16837.5339424721,0.134858522816566,7,35160.0678849441,3177.80150664198,2.64742115642505,2.06664118763867,1.75284683437586,2.09978286001703,2.15251610326001,-1.85934585115638
"MARCHF1","Q8TCQ1",-1.81286496898416,0.0101310602232381,"Q8TCQ1","9606.ENSP00000427223",1,0,0.000145986947664318,2,1485,0.82980979134458,0.01,0.01,0.0118866652569154,0.01,0.100431689134722,-1.34642674103872
"MARCKS","P29966",4.14025309169672,0.302074980362823,"P29966","9606.ENSP00000478061",4,32.6062077671952,0.0261790708266585,3,1550.21241553439,9.16759315233823,0.369648339512507,0.0139827251482216,0.348325748823482,0.427956572003405,0.104405590003543,2.0347611878785
"MARCKSL1","P49006",1.22812474789429,0.205896887303197,"P49006","9606.ENSP00000362638",3,10.4492669955337,0.0174572097290719,3,1505.89853399107,4.27273725545812,0.249765559675005,0.0112763385040276,0.23560860135427,0.427956572003405,0.101705199733948,1.10820789922031
"MARK1","Q2HIY1",5.17562184741988,0.0150357845219142,"Q2HIY1","9606.ENSP00000483424",1,0,0.00580454101774702,2,1485,0.83018931056606,0.01,0.01,0.0850151026905845,0.01,0.100431689134722,2.27499930712514
"MBOAT7","Q05DF0",1.80726386409324,0.0985442707307689,"Q05DF0","9606.ENSP00000245615",2,3.28723573732364,0.00040857932679661,2,1491.57447147465,2.18187729602584,0.129882779837503,0.0104015234317541,0.0152802831547212,0.01,0.10083232293568,1.34434514321778
"MBP","P02686",3.31619707441117,0.633970677306585,"P02686","9606.ENSP00000380958",7,1945.60273134577,0.0535366495581668,3,5376.20546269154,370.482045431313,0.729296679025015,0.247648026471061,0.701881968279123,0.427956572003405,0.337553173475324,1.82104285353508
"MCC","P23508",1.57493232225606,0.0104581423989035,"P23508","9606.ENSP00000386227",1,0,0.000523339896302607,2,1485,0.829835100406845,0.01,0.01,0.016763393684908,0.01,0.100431689134722,1.25496307605286
"MCEE","Q53TP1",-1.00136381471723,0.0100332934268994,"Q53TP1","9606.ENSP00000244217",1,0,3.31939200337186e-05,2,1485,0.829802226316217,0.01,0.01,0.0104289822937627,0.01,0.100431689134722,-1.0006816750182
"MCIDAS","NA",-1.40551693012635,0.166206066058496,NA,"9606.ENSP00000426359",2,2966,0.000116731609986904,2,7417,558.342297829189,0.129882779837503,0.372285699519765,0.0115085833115197,0.01,0.461914694489959,-1.18554499287305
"MCM10","Q3MIR3",3.51015626848748,3.08873635081043,"Q3MIR3","9606.ENSP00000418268",32,9618.83280393833,0.0966938318073863,12,20722.6656078767,1829.3705492106,3.72636617496258,1.18490410348566,1.25962468184824,4.18956572003405,1.27273262978785,1.87354110402934
"MCM3","P25205",1.4134634317996,2.90521380400748,"P25205","9606.ENSP00000480987",31,5349.67957947538,0.0995206347297111,12,12184.3591589508,1027.23032550809,3.60648339512507,0.663443158684032,1.29615692631958,4.18956572003405,0.752427053961526,1.18889168211389
"MCM4","P33991",1.23260627221952,2.43602008433103,"P33991","9606.ENSP00000262105",27,1498.7721301391,0.066666026686521,12,4482.54426027819,301.395895560121,3.12695227577506,0.193069355896214,0.871559737897019,4.18956572003405,0.283095429507396,1.11022802712754
"MCM5","O60785",2.24266925972834,2.43538834703246,"O60785","9606.ENSP00000216122",27,923.564709944197,0.0811493235027864,12,3332.12941988839,193.418930035852,3.12695227577506,0.12280994167023,1.05873491585658,4.18956572003405,0.212991684748567,1.4975544262992
"MCM6","Q13504",1.44388860423734,2.34076314708054,"Q13504","9606.ENSP00000264156",26,1222.43308239812,0.0657290835199101,12,3929.86616479624,248.786496677407,3.00706949593756,0.159315584751418,0.859451134022283,4.18956572003405,0.249416444519395,1.20161915940007
"MCM7","P33993",1.04842354112934,2.56219497128314,"P33993","9606.ENSP00000307288",28,2136.95579554836,0.0937033779371472,12,5758.91159109673,421.932516625897,3.24683505561257,0.271021080658481,1.22097749105717,4.18956572003405,0.36087444142269,1.02392555448594
"MDGA1","Q8NBE3",5.57654358290587,0.151727924617514,"Q8NBE3","9606.ENSP00000402584",2,1125.06929991143,0.032099249593631,2,3735.13859982286,212.764931876043,0.129882779837503,0.147422966394681,0.424835298294015,0.01,0.237550175906433,2.36147063985684
"MDGA2","Q7Z553",1.02781471914106,0.0101324827149411,"Q7Z553","9606.ENSP00000405456",1,0,0.000147628068699051,2,1485,0.829809901414568,0.01,0.01,0.0119078743176442,0.01,0.100431689134722,1.01381197425413
"MED19","Q8IV02",-1.05490172766564,0.472642333491872,"Q8IV02","9606.ENSP00000498791",6,0,0.000672272617181988,7,1485,4.55614508932443,0.609413899187512,0.01,0.018688128701268,2.09978286001703,0.100431689134722,-1.02708408987076
"MED8","Q5JUY8",-1.12242082239171,0.621672471098663,"Q5JUY8","9606.ENSP00000290663",7,2581.81698940215,0.00267562366659117,7,6648.6339788043,489.949934704651,0.729296679025015,0.32535919556223,0.0445784763165649,2.09978286001703,0.41509216270394,-1.0594436381383
"MEGF8","O75097",1.25356810991598,0.101984871483781,"O75097","9606.ENSP00000251268",2,116.307864244294,0.00138900040493678,2,1717.61572848859,23.398175436196,0.129882779837503,0.0242065664050553,0.0279507746943338,0.01,0.114606778923487,1.11962855890513
"MEI4","NA",2.32609688331432,0.0156647865132281,NA,"9606.ENSP00000473370",1,0,0.00653021723547035,2,1485,0.830237981669983,0.01,0.01,0.0943933938984843,0.01,0.100431689134722,1.52515470799336
"MEIS1","O00470",-1.86982919672956,0.375758643786125,"O00470","9606.ENSP00000272369",5,335.583316878237,0.00152256476980973,3,2156.16663375647,66.7757723628017,0.48953111935001,0.0509902348962896,0.0296768964524735,0.427956572003405,0.141331104486112,-1.36741697983079
"MERTK","Q12866",5.49471808747596,0.373816364227271,"Q12866","9606.ENSP00000295408",4,4244.58967726167,0.00251696842153119,2,9974.17935452334,799.829253028633,0.369648339512507,0.528460600270101,0.0425280920632388,0.01,0.617743568108546,2.34408150188426
"MFGE8","Q08431",3.30744800799368,0.928223071498365,"Q08431","9606.ENSP00000268150",7,14924.1602820981,0.0547405398883838,2,31333.3205641962,2806.80665960347,0.729296679025015,1.83292982048045,0.717440469196476,0.01,1.91932255601809,1.81863905379646
"MFNG","O00587",3.31011854143045,0.0128003976304803,"O00587","9606.ENSP00000349490",1,0,0.0032255871719321,2,1485,0.830016340131622,0.01,0.01,0.0516859407488236,0.01,0.100431689134722,1.81937311770578
"MGAT5","Q09328",1.12716759758817,0.0100060422786819,"Q09328","9606.ENSP00000281923",1,0,1.75441675678284e-06,2,1485,0.829800117668732,0.01,0.01,0.0100226732402734,0.01,0.100431689134722,1.06168149535921
"MGP","P08493",-3.7069054835299,0.100141132508382,"P08493","9606.ENSP00000228938",2,82.5094175670536,0.000155733734912071,2,1650.01883513411,17.0534483107489,0.129882779837503,0.0200782137762133,0.0120126280581185,0.01,0.110487573231907,-1.92533256439762
"MGST1","P10620",1.0762543856214,0.474799539307837,"P10620","9606.ENSP00000379512",6,105.683868211151,0.0053278571277472,6,1696.3677364223,24.3851430799747,0.609413899187512,0.0229088854089115,0.0788546688423346,1.68182628801362,0.113311973119393,1.03742680976607
"MICA","Q29983",1.79547697517167,0.0100708767898584,"Q29983","9606.ENSP00000413079",1,0,7.65536439424931e-05,2,1485,0.829805134452899,0.01,0.01,0.0109893425585463,0.01,0.100431689134722,1.339954094427
"MICB","O14499",-1.23838094328901,0.255779704262974,"O14499","9606.ENSP00000252229",3,2967,0.00177859219303402,2,7419,559.265099290179,0.249765559675005,0.372407845743474,0.032985672010447,0.01,0.462036570081785,-1.1128256571849
"MICOS10","Q5TGZ0",-1.24159330144815,0.199847284643175,"Q5TGZ0","9606.ENSP00000325562",3,0,0.00579238162449065,4,1485,2.32070849503555,0.249765559675005,0.01,0.0848579605270623,0.84591314400681,0.100431689134722,-1.11426805637071
"MIOS","O75216",-1.4161413137578,0.0102902907851512,"O75216","9606.ENSP00000339881",1,0,0.000329690391390619,2,1485,0.82982211233455,0.01,0.01,0.0142607604099361,0.01,0.100431689134722,-1.19001735859516
"MIS12","Q96N24",-1.17941557116883,0.38891358873949,"Q96N24","9606.ENSP00000370557",5,599.296559207211,0.0047633262010726,4,2683.59311841442,116.290529570666,0.48953111935001,0.0832018115887299,0.0715589420472221,0.84591314400681,0.173471311967249,-1.08600901062967
"MLPH","Q9BV36",-2.42719611730471,0.01,"Q9BV36","9606.ENSP00000264605",1,0,0,2,1,0.7556,0.01,0.01,0.01,0.01,0.01,-1.55794612143832
"MMP11","P24347",1.61753124135074,0.322836291313747,"P24347","9606.ENSP00000215743",4,1755.20518256175,0.00457485232151829,3,4995.4103651235,332.532423705837,0.369648339512507,0.224391684883716,0.0691231960707475,0.427956572003405,0.314348359535096,1.27182201638073
"MMP16","P51512",5.07146498014061,0.203873551533138,"P51512","9606.ENSP00000286614",3,125.494646456881,0.0120803693543234,3,1735.98929291376,25.8686952632582,0.249765559675005,0.0253286971603563,0.166120896533262,0.427956572003405,0.11572642344262,2.25199133660425
"MMP28","Q96F04",2.23696007903033,0.104515626476986,"Q96F04","9606.ENSP00000473853",2,0,0.00242285686076897,3,1485,1.57522250100965,0.129882779837503,0.01,0.0413118394132248,0.427956572003405,0.100431689134722,1.4956470436003
"MNS1","Q8IYT6",-2.46765965528506,0.5697522029665,"Q8IYT6","9606.ENSP00000260453",7,0,0.00609331021304169,8,1485,5.30176867831599,0.729296679025015,0.01,0.0887470171990145,2.51773943202043,0.100431689134722,-1.57087862525564
"MOV10L1","Q5TGD5",-6.76072026041926,0.0981331729123308,"Q5TGD5","9606.ENSP00000262794",2,1,0,2,4,1.67834,0.129882779837503,0.0101221462237087,0.01,0.01,0.0101828133877387,-2.60013850792977
"MPP1","Q00013",1.11502678000725,0.402663814427088,"Q00013","9606.ENSP00000358547",5,1487.5,0.00209893985146409,3,4460,283.013610775896,0.48953111935001,0.191692507766571,0.0371256914228943,0.427956572003405,0.281721631975557,1.05594828472196
"MRC2","Q7LGE7",4.98403444233511,0.111569391075756,"Q7LGE7","9606.ENSP00000307513",2,0,0.0105607471781817,3,1485,1.57576830931324,0.129882779837503,0.01,0.146482028749293,0.427956572003405,0.100431689134722,2.23249511585918
"MRPL15","Q96Q54",-1.06583116906249,0.309484310418082,"Q96Q54","9606.ENSP00000260102",4,1310.72744868778,0.000925551227738783,3,4106.45489737556,249.094818744391,0.369648339512507,0.170100408168446,0.0219613799233984,0.427956572003405,0.260177372665828,-1.0323909962134
"MRPS21","P82921",-2.44170447040979,0.224643842654792,"P82921","9606.ENSP00000461930",3,1484,0.000115453491728518,3,4453,280.886517743466,0.249765559675005,0.191264995983591,0.0114920655244785,0.427956572003405,0.281295067404166,-1.56259542761708
"MRRF","Q5RKT1",-1.36422072019896,0.689269931519599,"Q5RKT1","9606.ENSP00000343867",8,1721.89785863979,0.00175184267923722,7,4928.79571727958,329.26082351995,0.849179458862517,0.220323321044808,0.0326399741304156,2.09978286001703,0.310289009719974,-1.16799859597474
"MSMO1","Q15800",2.0557760688505,1.21396695291283,"Q15800","9606.ENSP00000261507",14,828.116288106596,0.00592997911899349,10,3141.23257621318,165.92111732707,1.56847613788753,0.11115127738382,0.0866362045171624,3.35365257602724,0.201358851848274,1.43379777822763
"MSRA","Q52TC4",1.6579740420887,0.132598133752071,"Q52TC4","9606.ENSP00000313921",2,1484,0.000536910737720182,2,4453,280.141286010603,0.129882779837503,0.191264995983591,0.0169387767271546,0.01,0.281295067404166,1.28762340848895
"MSRB3","Q6UXS2",1.63944629187744,0.0100245524956591,"Q6UXS2","9606.ENSP00000347324",1,0,2.31095546271421e-05,2,1485,0.829801549957829,0.01,0.01,0.0102986567944285,0.01,0.100431689134722,1.28040864253466
"MSX1","P28360",3.82669752136374,0.531017356362695,"P28360","9606.ENSP00000372170",6,2906.45473149889,0.0110012596445729,3,7297.90946299779,550.115360051457,0.609413899187512,0.365012469832639,0.152175000476392,0.427956572003405,0.454657579650963,1.95619465323974
"MSX2","P35548",-2.4493954380288,0.309330458563595,"P35548","9606.ENSP00000239243",4,997.433718337131,0.00903352445071502,3,3479.86743667426,190.283863484731,0.369648339512507,0.131832762094527,0.126744935087274,0.427956572003405,0.22199451386404,-1.56505445209705
"MTHFD2","P13995",-1.37724797565327,0.375893310673607,"P13995","9606.ENSP00000377617",5,85.0539611226312,0.00334173392441034,4,1655.10792224526,19.7568137120346,0.48953111935001,0.0203890201625891,0.0531869656425567,0.84591314400681,0.110797690983669,-1.17356208853783
